frame_id,object_id,class,x,y,center,xmin,ymin,xmax,ymax
33,17,person,1046.0,57.0,"(1046, 57)",1018,0,1074,114
33,19,person,187.5,449.5,"(188, 449)",149,357,226,542
34,1,person,114.0,1006.0,"(114, 1006)",67,932,161,1080
34,2,person,823.5,281.5,"(823, 282)",791,195,856,368
34,3,person,1681.0,841.0,"(1681, 841)",1617,702,1745,980
34,4,person,965.5,137.5,"(965, 138)",933,64,998,211
34,5,person,903.5,293.5,"(903, 293)",875,205,932,382
34,6,person,828.5,563.0,"(829, 563)",770,456,887,670
34,7,person,1675.5,169.5,"(1675, 170)",1645,93,1706,246
34,9,person,1515.5,85.5,"(1516, 86)",1478,10,1553,161
34,12,person,801.0,980.0,"(801, 980)",696,880,906,1080
34,13,person,1150.5,45.5,"(1151, 45)",1127,0,1174,91
34,14,person,1348.0,18.0,"(1348, 18)",1329,0,1367,36
34,16,person,413.5,294.5,"(414, 294)",373,206,454,383
34,17,person,1046.5,57.0,"(1046, 57)",1019,0,1074,114
34,19,person,185.5,451.0,"(186, 451)",146,359,225,543
35,1,person,105.0,1008.0,"(105, 1008)",58,936,152,1080
35,2,person,826.5,279.5,"(826, 280)",795,194,858,365
35,3,person,1681.5,842.5,"(1681, 842)",1618,704,1745,981
35,4,person,966.5,138.0,"(966, 138)",934,63,999,213
35,5,person,907.0,293.5,"(907, 293)",878,205,936,382
35,6,person,826.0,561.5,"(826, 561)",767,455,885,668
35,7,person,1675.5,169.0,"(1675, 169)",1645,93,1706,245
35,9,person,1517.5,85.5,"(1517, 86)",1480,11,1555,160
35,12,person,802.5,978.5,"(803, 978)",699,877,906,1080
35,13,person,1150.0,46.0,"(1150, 46)",1127,0,1173,92
35,14,person,1348.0,17.0,"(1348, 17)",1330,0,1366,34
35,16,person,417.5,294.0,"(418, 294)",376,205,459,383
35,17,person,1046.5,56.0,"(1047, 56)",1019,0,1074,112
35,19,person,184.0,453.0,"(184, 453)",144,361,224,545
36,1,person,97.0,1011.0,"(97, 1011)",51,942,143,1080
36,2,person,830.0,278.0,"(830, 278)",798,193,862,363
36,3,person,1683.5,845.0,"(1683, 845)",1620,708,1747,982
36,4,person,967.5,138.0,"(968, 138)",935,63,1000,213
36,5,person,909.0,292.5,"(909, 292)",880,205,938,380
36,6,person,821.5,568.5,"(822, 569)",760,457,883,680
36,7,person,1675.5,169.5,"(1676, 169)",1645,93,1706,246
36,9,person,1518.0,86.0,"(1518, 86)",1481,12,1555,160
36,12,person,805.0,976.5,"(805, 976)",703,873,907,1080
36,13,person,1148.5,46.0,"(1149, 46)",1125,0,1172,92
36,14,person,1348.5,16.0,"(1349, 16)",1331,0,1366,32
36,16,person,420.5,294.5,"(421, 295)",378,205,463,384
36,17,person,1046.5,56.0,"(1047, 56)",1019,0,1074,112
36,19,person,181.0,453.0,"(181, 453)",138,356,224,550
37,1,person,87.5,1014.5,"(88, 1014)",42,949,133,1080
37,2,person,833.0,277.0,"(833, 277)",801,191,865,363
37,3,person,1685.5,847.5,"(1685, 847)",1623,714,1748,981
37,4,person,970.0,138.5,"(970, 138)",938,65,1002,212
37,5,person,910.0,291.5,"(910, 291)",881,204,939,379
37,6,person,817.5,572.0,"(818, 572)",756,461,879,683
37,7,person,1676.0,169.0,"(1676, 169)",1645,93,1707,245
37,9,person,1518.5,85.0,"(1519, 85)",1481,11,1556,159
37,12,person,812.0,975.0,"(812, 975)",711,870,913,1080
37,13,person,1147.5,46.5,"(1147, 46)",1124,0,1171,93
37,14,person,1348.5,16.0,"(1348, 16)",1331,0,1366,32
37,16,person,424.0,293.5,"(424, 294)",381,203,467,384
37,17,person,1047.0,54.5,"(1047, 54)",1020,0,1074,109
37,19,person,177.5,453.0,"(178, 453)",133,353,222,553
38,1,person,80.0,1018.5,"(80, 1018)",36,957,124,1080
38,2,person,837.5,275.0,"(838, 275)",805,188,870,362
38,3,person,1686.5,850.0,"(1686, 850)",1626,720,1747,980
38,4,person,972.0,136.5,"(972, 137)",940,61,1004,212
38,5,person,911.5,288.5,"(911, 288)",883,203,940,374
38,6,person,817.0,586.5,"(817, 586)",749,463,885,710
38,7,person,1676.0,169.0,"(1676, 169)",1645,93,1707,245
38,12,person,816.5,973.0,"(816, 973)",717,866,916,1080
38,13,person,1146.0,46.5,"(1146, 46)",1122,0,1170,93
38,14,person,1349.0,15.5,"(1349, 15)",1332,0,1366,31
38,16,person,426.5,293.0,"(426, 293)",383,202,470,384
38,17,person,1050.0,54.5,"(1050, 54)",1023,0,1077,109
38,19,person,164.0,457.5,"(164, 458)",120,358,208,557
39,1,person,76.5,1022.5,"(77, 1022)",33,965,120,1080
39,2,person,841.5,274.0,"(842, 274)",809,186,874,362
39,3,person,1689.5,854.0,"(1689, 854)",1629,726,1750,982
39,4,person,973.0,135.0,"(973, 135)",942,61,1004,209
39,5,person,913.5,286.5,"(913, 286)",885,202,942,371
39,6,person,809.5,591.5,"(810, 592)",742,467,877,716
39,7,person,1677.0,168.5,"(1677, 168)",1646,92,1708,245
39,12,person,819.0,970.5,"(819, 971)",721,862,917,1079
39,13,person,1143.0,47.0,"(1143, 47)",1119,0,1167,94
39,14,person,1349.5,15.0,"(1350, 15)",1333,0,1366,30
39,16,person,428.0,292.5,"(428, 292)",384,201,472,384
39,17,person,1051.0,54.0,"(1051, 54)",1024,0,1078,108
39,19,person,155.0,459.0,"(155, 459)",111,359,199,559
40,1,person,76.0,1024.0,"(76, 1024)",31,968,121,1080
40,2,person,843.0,274.0,"(843, 274)",810,186,876,362
40,3,person,1690.0,855.0,"(1690, 855)",1630,727,1750,983
40,4,person,973.5,134.5,"(974, 135)",943,61,1004,208
40,5,person,914.5,285.5,"(914, 286)",886,201,943,370
40,6,person,806.5,594.0,"(807, 594)",740,469,873,719
40,7,person,1677.0,168.0,"(1677, 168)",1646,91,1708,245
40,12,person,820.5,970.0,"(821, 970)",725,861,916,1079
40,13,person,1141.5,47.5,"(1142, 47)",1118,0,1165,95
40,14,person,1349.5,15.0,"(1350, 15)",1333,0,1366,30
40,16,person,428.5,292.0,"(428, 292)",385,200,472,384
40,17,person,1051.5,53.5,"(1052, 53)",1025,0,1078,107
40,19,person,152.0,459.0,"(152, 459)",108,359,196,559
41,1,person,63.0,1028.5,"(63, 1028)",20,977,106,1080
41,2,person,845.5,272.0,"(846, 272)",813,185,878,359
41,3,person,1691.5,858.0,"(1691, 858)",1632,733,1751,983
41,4,person,975.5,132.0,"(976, 132)",945,58,1006,206
41,5,person,916.5,285.0,"(916, 285)",888,200,945,370
41,6,person,804.0,596.0,"(804, 596)",739,473,869,719
41,7,person,1677.5,168.0,"(1677, 168)",1646,91,1709,245
41,12,person,822.5,969.0,"(822, 969)",728,859,917,1079
41,13,person,1140.5,47.5,"(1141, 47)",1117,0,1164,95
41,14,person,1350.0,15.0,"(1350, 15)",1333,0,1367,30
41,16,person,431.0,288.0,"(431, 288)",388,198,474,378
41,17,person,1052.0,53.5,"(1052, 53)",1025,0,1079,107
41,19,person,149.0,455.0,"(149, 455)",106,355,192,555
42,1,person,54.5,1032.5,"(55, 1032)",14,985,95,1080
42,2,person,848.0,271.0,"(848, 271)",815,184,881,358
42,3,person,1693.0,861.0,"(1693, 861)",1635,739,1751,983
42,4,person,977.0,130.5,"(977, 131)",947,57,1007,204
42,5,person,921.0,284.0,"(921, 284)",893,200,949,368
42,6,person,801.0,598.5,"(801, 598)",737,478,865,719
42,7,person,1678.5,163.5,"(1679, 164)",1648,88,1709,239
42,9,person,1517.0,76.5,"(1517, 76)",1480,4,1554,149
42,12,person,825.0,966.0,"(825, 966)",730,853,920,1079
42,13,person,1140.0,48.5,"(1140, 48)",1116,0,1164,97
42,14,person,1349.5,14.5,"(1350, 14)",1333,0,1366,29
42,16,person,434.5,285.0,"(434, 285)",392,195,477,375
42,17,person,1053.0,53.5,"(1053, 53)",1026,0,1080,107
42,19,person,140.5,453.0,"(140, 453)",99,357,182,549
43,1,person,49.5,1035.5,"(50, 1036)",10,991,89,1080
43,2,person,851.0,271.0,"(851, 271)",818,184,884,358
43,3,person,1694.0,863.5,"(1694, 864)",1636,744,1752,983
43,4,person,980.0,130.5,"(980, 130)",950,56,1010,205
43,5,person,925.0,282.0,"(925, 282)",897,199,953,365
43,6,person,797.0,599.5,"(797, 599)",734,480,860,719
43,7,person,1679.5,162.0,"(1680, 162)",1649,88,1710,236
43,9,person,1520.5,74.5,"(1521, 75)",1484,4,1557,145
43,12,person,828.0,963.0,"(828, 963)",733,847,923,1079
43,13,person,1140.0,48.5,"(1140, 48)",1116,0,1164,97
43,14,person,1349.5,14.5,"(1350, 14)",1333,0,1366,29
43,16,person,437.0,283.0,"(437, 283)",395,194,479,372
43,17,person,1055.5,53.0,"(1055, 53)",1029,0,1082,106
43,19,person,133.5,451.5,"(133, 451)",93,356,174,547
43,22,person,1762.5,763.5,"(1763, 764)",1728,683,1797,844
44,1,person,48.0,1040.0,"(48, 1040)",11,1000,85,1080
44,2,person,854.0,270.0,"(854, 270)",821,183,887,357
44,3,person,1695.0,866.5,"(1695, 866)",1639,751,1751,982
44,4,person,982.5,129.0,"(983, 129)",952,53,1013,205
44,5,person,928.0,281.0,"(928, 281)",900,198,956,364
44,6,person,796.0,599.5,"(796, 600)",734,483,858,716
44,7,person,1680.0,159.5,"(1680, 160)",1650,86,1710,233
44,9,person,1521.0,72.5,"(1521, 73)",1484,2,1558,143
44,12,person,831.5,960.0,"(832, 960)",736,841,927,1079
44,13,person,1138.5,49.5,"(1139, 49)",1114,0,1163,99
44,14,person,1349.5,14.5,"(1350, 14)",1333,0,1366,29
44,16,person,438.0,281.5,"(438, 282)",396,192,480,371
44,17,person,1056.5,52.0,"(1057, 52)",1030,0,1083,104
44,19,person,127.5,461.5,"(127, 461)",86,364,169,559
44,22,person,1760.5,764.0,"(1761, 764)",1727,689,1794,839
45,1,person,47.0,1043.0,"(47, 1043)",11,1006,83,1080
45,2,person,858.0,268.5,"(858, 268)",825,181,891,356
45,3,person,1699.5,867.5,"(1699, 867)",1642,749,1757,986
45,4,person,985.5,127.5,"(985, 127)",955,50,1016,205
45,5,person,930.5,280.5,"(931, 281)",903,197,958,364
45,6,person,792.0,600.5,"(792, 600)",730,486,854,715
45,7,person,1679.5,158.0,"(1680, 158)",1649,84,1710,232
45,9,person,1521.0,71.0,"(1521, 71)",1484,1,1558,141
45,12,person,836.5,957.5,"(837, 958)",741,836,932,1079
45,13,person,1138.5,50.5,"(1138, 50)",1114,0,1163,101
45,14,person,1349.5,14.5,"(1350, 14)",1332,0,1367,29
45,16,person,444.0,280.5,"(444, 280)",403,191,485,370
45,17,person,1058.5,51.5,"(1058, 51)",1032,0,1085,103
45,19,person,122.0,469.5,"(122, 470)",80,370,164,569
45,22,person,1759.0,766.0,"(1759, 766)",1726,692,1792,840
46,1,person,46.5,1043.5,"(46, 1043)",10,1007,83,1080
46,2,person,859.0,267.5,"(859, 268)",826,180,892,355
46,3,person,1701.0,867.5,"(1701, 868)",1643,748,1759,987
46,4,person,986.5,127.0,"(986, 127)",956,49,1017,205
46,5,person,931.0,280.5,"(931, 280)",903,197,959,364
46,6,person,790.5,600.0,"(791, 600)",729,486,852,714
46,7,person,1679.5,157.0,"(1680, 157)",1649,83,1710,231
46,9,person,1521.5,71.0,"(1521, 71)",1484,1,1559,141
46,12,person,838.0,957.0,"(838, 957)",744,834,932,1080
46,13,person,1138.0,51.0,"(1138, 51)",1113,0,1163,102
46,14,person,1349.5,14.5,"(1350, 14)",1332,0,1367,29
46,16,person,446.0,279.5,"(446, 280)",406,190,486,369
46,17,person,1058.5,51.5,"(1059, 51)",1032,0,1085,103
46,19,person,119.5,472.5,"(120, 473)",77,372,162,573
46,22,person,1758.0,767.0,"(1758, 767)",1725,693,1791,841
47,1,person,50.5,1045.0,"(50, 1045)",14,1010,87,1080
47,2,person,861.5,266.0,"(861, 266)",829,180,894,352
47,3,person,1701.5,875.0,"(1702, 875)",1644,757,1759,993
47,4,person,988.0,126.0,"(988, 126)",957,47,1019,205
47,5,person,933.5,279.5,"(933, 280)",906,196,961,363
47,6,person,783.5,600.5,"(784, 600)",722,488,845,713
47,7,person,1680.0,156.5,"(1680, 156)",1649,82,1711,231
47,9,person,1521.5,70.5,"(1521, 70)",1484,0,1559,141
47,12,person,841.0,953.5,"(841, 953)",747,828,935,1079
47,13,person,1136.0,51.0,"(1136, 51)",1111,0,1161,102
47,14,person,1350.5,14.5,"(1350, 14)",1333,0,1368,29
47,16,person,450.0,278.5,"(450, 278)",411,189,489,368
47,17,person,1059.0,52.0,"(1059, 52)",1032,0,1086,104
47,19,person,116.5,476.0,"(116, 476)",74,376,159,576
47,22,person,1756.5,766.0,"(1756, 766)",1724,694,1789,838
48,1,person,47.5,1048.0,"(47, 1048)",14,1016,81,1080
48,2,person,863.5,263.5,"(863, 264)",831,179,896,348
48,3,person,1702.0,882.0,"(1702, 882)",1644,761,1760,1003
48,5,person,935.5,278.5,"(936, 278)",908,195,963,362
48,6,person,777.0,604.5,"(777, 605)",714,488,840,721
48,7,person,1679.5,155.0,"(1680, 155)",1648,80,1711,230
48,9,person,1521.0,70.5,"(1521, 70)",1483,0,1559,141
48,12,person,845.5,951.0,"(846, 951)",752,823,939,1079
48,13,person,1133.5,51.5,"(1133, 51)",1109,0,1158,103
48,14,person,1350.5,15.0,"(1350, 15)",1332,0,1369,30
48,16,person,452.5,277.0,"(453, 277)",414,187,491,367
48,17,person,1059.5,51.5,"(1060, 51)",1033,0,1086,103
48,19,person,112.0,482.0,"(112, 482)",70,384,154,580
48,22,person,1754.5,763.5,"(1755, 764)",1723,694,1786,833
49,2,person,865.5,261.5,"(866, 261)",833,178,898,345
49,3,person,1702.0,890.0,"(1702, 890)",1641,763,1763,1017
49,5,person,938.5,277.0,"(938, 277)",911,193,966,361
49,6,person,774.5,605.5,"(774, 606)",711,489,838,722
49,7,person,1680.5,154.0,"(1681, 154)",1649,78,1712,230
49,9,person,1522.0,71.0,"(1522, 71)",1483,0,1561,142
49,12,person,850.5,949.0,"(851, 949)",758,819,943,1079
49,13,person,1132.0,52.0,"(1132, 52)",1107,0,1157,104
49,14,person,1350.5,15.0,"(1351, 15)",1332,0,1369,30
49,16,person,456.5,276.5,"(457, 277)",418,186,495,367
49,17,person,1061.5,51.5,"(1062, 51)",1035,0,1088,103
49,19,person,109.0,479.0,"(109, 479)",65,376,153,582
49,22,person,1753.0,762.5,"(1753, 762)",1722,697,1784,828
50,2,person,868.0,259.0,"(868, 259)",836,175,900,343
50,3,person,1703.5,897.0,"(1703, 897)",1641,765,1766,1029
50,5,person,941.0,276.0,"(941, 276)",913,191,969,361
50,6,person,769.0,607.0,"(769, 607)",706,491,832,723
50,7,person,1680.0,153.5,"(1680, 153)",1649,79,1711,228
50,9,person,1522.5,72.0,"(1522, 72)",1483,0,1562,144
50,12,person,853.5,948.0,"(854, 948)",763,817,944,1079
50,13,person,1130.0,52.5,"(1130, 52)",1105,0,1155,105
50,14,person,1351.0,14.0,"(1351, 14)",1334,0,1368,28
50,16,person,459.5,276.5,"(459, 277)",421,185,498,368
50,17,person,1061.5,51.5,"(1062, 51)",1035,0,1088,103
50,19,person,104.0,479.0,"(104, 479)",59,375,149,583
50,22,person,1750.5,763.0,"(1750, 763)",1721,702,1780,824
51,2,person,871.5,258.0,"(872, 258)",839,173,904,343
51,3,person,1703.0,897.0,"(1703, 897)",1643,770,1763,1024
51,5,person,944.0,274.0,"(944, 274)",916,188,972,360
51,6,person,765.0,608.0,"(765, 608)",702,493,828,723
51,7,person,1680.5,152.5,"(1680, 153)",1649,78,1712,227
51,9,person,1522.0,72.5,"(1522, 72)",1482,0,1562,145
51,12,person,855.0,945.5,"(855, 945)",766,815,944,1076
51,13,person,1129.0,53.5,"(1129, 53)",1104,0,1154,107
51,14,person,1351.0,14.0,"(1351, 14)",1334,0,1368,28
51,16,person,461.5,276.5,"(461, 277)",423,184,500,369
51,17,person,1063.5,50.0,"(1063, 50)",1038,0,1089,100
51,19,person,95.5,480.5,"(96, 480)",51,377,140,584
51,22,person,1748.0,764.5,"(1748, 765)",1719,706,1777,823
52,2,person,873.0,257.5,"(873, 257)",841,172,905,343
52,3,person,1703.0,897.0,"(1703, 897)",1644,772,1762,1022
52,5,person,946.0,272.5,"(946, 273)",918,186,974,359
52,6,person,764.5,608.0,"(764, 608)",702,493,827,723
52,7,person,1680.5,152.5,"(1681, 153)",1649,78,1712,227
52,9,person,1522.0,72.5,"(1522, 72)",1482,0,1562,145
52,12,person,855.5,945.0,"(855, 945)",768,814,943,1076
52,13,person,1129.0,54.0,"(1129, 54)",1104,0,1154,108
52,14,person,1351.0,13.5,"(1351, 13)",1334,0,1368,27
52,16,person,462.5,277.0,"(462, 277)",424,184,501,370
52,17,person,1064.0,50.0,"(1064, 50)",1039,0,1089,100
52,19,person,93.0,481.0,"(93, 481)",49,378,137,584
52,22,person,1747.0,765.0,"(1747, 765)",1717,707,1777,823
53,2,person,876.5,256.0,"(877, 256)",844,169,909,343
53,3,person,1702.0,899.5,"(1702, 900)",1645,778,1759,1021
53,4,person,997.5,120.0,"(998, 120)",967,41,1028,199
53,5,person,947.5,270.0,"(947, 270)",919,183,976,357
53,6,person,761.0,611.5,"(761, 612)",699,497,823,726
53,7,person,1680.0,152.0,"(1680, 152)",1649,78,1711,226
53,9,person,1522.0,72.5,"(1522, 72)",1482,0,1562,145
53,12,person,858.5,942.5,"(858, 943)",771,810,946,1075
53,13,person,1128.5,54.0,"(1128, 54)",1104,0,1153,108
53,14,person,1351.5,13.5,"(1352, 13)",1335,0,1368,27
53,16,person,464.5,276.0,"(465, 276)",426,183,503,369
53,17,person,1065.0,50.0,"(1065, 50)",1040,0,1090,100
53,19,person,84.5,483.0,"(85, 483)",41,382,128,584
53,22,person,1744.5,768.0,"(1745, 768)",1714,710,1775,826
54,2,person,880.0,254.5,"(880, 255)",848,168,912,341
54,3,person,1701.5,901.0,"(1702, 901)",1646,784,1757,1018
54,4,person,1001.5,120.5,"(1002, 120)",971,43,1032,198
54,5,person,949.5,268.5,"(950, 268)",921,181,978,356
54,6,person,757.5,611.5,"(757, 612)",697,501,818,722
54,7,person,1680.5,152.0,"(1681, 152)",1649,77,1712,227
54,9,person,1524.0,72.0,"(1524, 71)",1484,0,1564,144
54,12,person,862.0,940.0,"(862, 940)",775,805,949,1075
54,13,person,1127.5,54.0,"(1127, 54)",1103,0,1152,108
54,14,person,1352.0,13.0,"(1352, 13)",1336,0,1368,26
54,16,person,467.5,274.5,"(468, 275)",429,182,506,367
54,17,person,1066.0,49.5,"(1066, 49)",1041,0,1091,99
54,19,person,79.5,485.5,"(80, 485)",36,384,123,587
54,22,person,1742.5,773.5,"(1742, 773)",1712,717,1773,830
55,2,person,882.5,253.5,"(882, 254)",851,167,914,340
55,3,person,1701.0,901.5,"(1701, 902)",1647,790,1755,1013
55,4,person,1007.0,121.0,"(1007, 121)",977,46,1037,196
55,5,person,951.5,264.0,"(951, 264)",923,177,980,351
55,6,person,755.0,629.0,"(755, 629)",688,507,822,751
55,7,person,1681.0,152.0,"(1681, 152)",1649,76,1713,228
55,9,person,1525.5,70.5,"(1525, 70)",1486,0,1565,141
55,12,person,866.5,934.5,"(866, 934)",783,803,950,1066
55,13,person,1125.5,54.5,"(1126, 54)",1101,0,1150,109
55,14,person,1351.5,13.0,"(1352, 13)",1335,0,1368,26
55,16,person,470.5,272.0,"(471, 272)",432,179,509,365
55,17,person,1067.0,48.5,"(1067, 48)",1043,0,1091,97
55,22,person,1738.5,779.5,"(1738, 780)",1706,720,1771,839
56,2,person,888.0,254.5,"(888, 255)",856,170,920,339
56,3,person,1701.0,903.0,"(1701, 903)",1650,799,1752,1007
56,4,person,1011.0,121.0,"(1011, 121)",981,47,1041,195
56,5,person,953.5,263.0,"(954, 263)",926,178,981,348
56,6,person,749.5,638.0,"(750, 638)",681,513,818,763
56,7,person,1681.5,151.0,"(1681, 151)",1650,75,1713,227
56,9,person,1526.5,70.0,"(1527, 70)",1487,0,1566,140
56,12,person,871.5,933.0,"(872, 933)",789,801,954,1065
56,13,person,1124.5,55.5,"(1125, 55)",1101,2,1148,109
56,14,person,1352.0,13.0,"(1352, 13)",1336,0,1368,26
56,16,person,473.5,268.5,"(473, 268)",436,177,511,360
56,17,person,1068.0,48.0,"(1068, 48)",1044,0,1092,96
56,19,person,61.0,483.5,"(61, 483)",19,386,103,581
56,22,person,1735.0,788.5,"(1735, 788)",1700,726,1770,851
57,2,person,892.0,255.5,"(892, 256)",860,171,924,340
57,3,person,1701.0,905.5,"(1701, 906)",1651,804,1751,1007
57,4,person,1014.0,120.5,"(1014, 120)",985,49,1043,192
57,5,person,956.0,261.0,"(956, 261)",929,178,983,344
57,6,person,745.5,644.0,"(745, 644)",676,518,815,770
57,7,person,1680.5,150.0,"(1680, 150)",1650,76,1711,224
57,9,person,1529.5,69.0,"(1529, 69)",1490,0,1569,138
57,12,person,876.0,927.5,"(876, 927)",795,797,957,1058
57,13,person,1122.5,55.5,"(1122, 56)",1099,3,1146,108
57,14,person,1352.5,12.5,"(1353, 12)",1337,0,1368,25
57,16,person,477.5,264.5,"(477, 264)",442,177,513,352
57,19,person,54.5,487.0,"(54, 487)",11,385,98,589
57,22,person,1732.5,792.0,"(1732, 792)",1698,731,1767,853
58,2,person,893.5,256.0,"(893, 256)",861,172,926,340
58,3,person,1700.5,906.5,"(1701, 906)",1650,806,1751,1007
58,4,person,1015.0,120.0,"(1015, 120)",986,49,1044,191
58,5,person,957.0,261.0,"(957, 261)",930,179,984,343
58,6,person,744.5,645.5,"(744, 646)",675,519,814,772
58,7,person,1681.0,149.5,"(1681, 149)",1650,75,1712,224
58,9,person,1530.5,68.5,"(1530, 68)",1491,0,1570,137
58,12,person,877.5,925.5,"(878, 926)",798,795,957,1056
58,13,person,1122.0,55.5,"(1122, 56)",1099,3,1145,108
58,14,person,1353.0,12.0,"(1353, 12)",1338,0,1368,24
58,16,person,479.0,263.0,"(479, 263)",444,177,514,349
58,19,person,52.0,488.0,"(52, 488)",8,385,96,591
58,22,person,1731.5,793.5,"(1731, 793)",1697,733,1766,854
59,2,person,895.0,254.5,"(895, 254)",862,171,928,338
59,3,person,1701.0,906.5,"(1701, 907)",1651,808,1751,1005
59,4,person,1017.0,120.0,"(1017, 120)",987,48,1047,192
59,5,person,961.5,259.5,"(961, 259)",934,177,989,342
59,6,person,741.5,648.5,"(742, 648)",672,522,811,775
59,7,person,1680.0,148.5,"(1680, 148)",1650,76,1710,221
59,9,person,1532.5,67.0,"(1533, 67)",1494,0,1571,134
59,12,person,878.5,922.0,"(878, 922)",800,792,957,1052
59,13,person,1119.5,55.0,"(1120, 55)",1096,2,1143,108
59,14,person,1353.0,12.0,"(1353, 12)",1338,0,1368,24
59,16,person,482.5,261.0,"(482, 261)",448,175,517,347
59,19,person,49.0,491.5,"(49, 491)",5,388,93,595
59,22,person,1729.5,794.5,"(1730, 795)",1695,735,1764,854
60,2,person,896.5,253.0,"(897, 253)",863,168,930,338
60,3,person,1701.0,906.5,"(1701, 906)",1652,812,1750,1001
60,4,person,1019.0,120.0,"(1019, 120)",989,47,1049,193
60,5,person,965.0,257.0,"(965, 257)",938,176,992,338
60,6,person,735.5,651.0,"(735, 651)",666,523,805,779
60,7,person,1679.5,146.5,"(1680, 146)",1649,74,1710,219
60,9,person,1534.5,67.5,"(1534, 67)",1496,0,1573,135
60,12,person,885.5,911.0,"(885, 911)",811,786,960,1036
60,13,person,1116.5,55.0,"(1117, 55)",1093,1,1140,109
60,14,person,1353.5,12.0,"(1354, 12)",1338,0,1369,24
60,16,person,486.5,260.0,"(486, 260)",452,173,521,347
60,19,person,46.5,493.5,"(47, 493)",3,392,90,595
60,22,person,1727.0,798.0,"(1727, 798)",1691,736,1763,860
61,2,person,897.0,254.0,"(897, 254)",863,169,931,339
61,3,person,1701.5,906.0,"(1701, 906)",1653,814,1750,998
61,4,person,1021.5,120.5,"(1021, 120)",992,51,1051,190
61,5,person,968.0,258.0,"(968, 258)",940,175,996,341
61,6,person,731.5,652.0,"(731, 652)",663,525,800,779
61,7,person,1679.5,145.0,"(1680, 145)",1649,72,1710,218
61,9,person,1536.0,67.5,"(1536, 67)",1497,0,1575,135
61,12,person,888.0,905.0,"(888, 905)",815,782,961,1028
61,13,person,1115.0,55.0,"(1115, 55)",1091,1,1139,109
61,14,person,1353.5,12.0,"(1354, 12)",1338,0,1369,24
61,16,person,489.5,259.5,"(489, 260)",455,172,524,347
61,19,person,45.5,499.5,"(46, 499)",2,399,89,600
61,22,person,1723.5,802.0,"(1723, 802)",1686,739,1761,865
62,2,person,899.0,252.0,"(899, 252)",866,169,932,335
62,3,person,1702.0,906.5,"(1702, 907)",1655,818,1749,995
62,4,person,1022.5,119.0,"(1023, 119)",991,46,1054,192
62,5,person,969.5,257.0,"(970, 257)",941,174,998,340
62,6,person,728.0,645.0,"(728, 645)",664,528,792,762
62,7,person,1680.0,143.0,"(1680, 143)",1649,70,1711,216
62,9,person,1537.0,66.5,"(1537, 66)",1499,0,1575,133
62,12,person,891.0,903.5,"(891, 903)",817,777,965,1030
62,13,person,1113.0,55.0,"(1113, 55)",1089,1,1137,109
62,14,person,1353.0,11.5,"(1353, 11)",1338,0,1368,23
62,16,person,495.0,259.0,"(495, 259)",461,172,529,346
62,19,person,46.0,504.5,"(46, 505)",3,407,89,602
62,22,person,1720.5,804.5,"(1720, 805)",1682,740,1759,869
63,2,person,902.5,247.0,"(902, 247)",870,166,935,328
63,3,person,1704.0,908.0,"(1704, 908)",1659,824,1749,992
63,4,person,1024.0,118.0,"(1024, 118)",993,45,1055,191
63,5,person,971.0,256.0,"(971, 256)",942,175,1000,337
63,6,person,724.5,640.5,"(725, 641)",664,530,785,751
63,7,person,1680.0,142.5,"(1680, 142)",1649,69,1711,216
63,9,person,1537.0,66.0,"(1537, 66)",1499,0,1575,132
63,12,person,894.0,901.5,"(894, 902)",819,772,969,1031
63,13,person,1110.5,55.0,"(1111, 55)",1086,0,1135,110
63,14,person,1352.5,12.0,"(1353, 12)",1337,0,1368,24
63,16,person,500.0,259.0,"(500, 259)",466,173,534,345
63,19,person,45.0,508.5,"(45, 509)",3,414,87,603
63,22,person,1718.5,807.5,"(1718, 808)",1679,743,1758,872
64,2,person,903.5,245.0,"(904, 245)",872,165,935,325
64,3,person,1704.0,908.5,"(1704, 909)",1659,826,1749,991
64,4,person,1024.5,117.0,"(1025, 117)",993,44,1056,190
64,5,person,971.5,255.5,"(971, 256)",942,175,1001,336
64,6,person,723.0,639.0,"(723, 639)",663,531,783,747
64,7,person,1680.5,142.0,"(1680, 142)",1649,68,1712,216
64,9,person,1537.5,66.0,"(1537, 66)",1500,0,1575,132
64,12,person,895.0,901.5,"(895, 901)",820,771,970,1032
64,13,person,1110.0,55.5,"(1110, 55)",1085,0,1135,111
64,14,person,1352.5,12.0,"(1353, 12)",1337,0,1368,24
64,16,person,501.0,259.0,"(501, 259)",467,173,535,345
64,19,person,45.0,510.0,"(45, 510)",3,417,87,603
64,22,person,1717.0,809.0,"(1717, 809)",1677,744,1757,874
65,2,person,907.0,242.5,"(907, 242)",875,162,939,323
65,3,person,1705.0,915.5,"(1705, 916)",1659,831,1751,1000
65,4,person,1025.5,116.5,"(1025, 116)",994,43,1057,190
65,5,person,973.0,255.0,"(973, 255)",943,172,1003,338
65,6,person,719.0,637.5,"(719, 637)",659,531,779,744
65,7,person,1680.5,141.0,"(1680, 141)",1649,67,1712,215
65,9,person,1538.5,66.5,"(1538, 66)",1501,0,1576,133
65,12,person,896.5,900.5,"(896, 901)",821,768,972,1033
65,13,person,1108.5,55.5,"(1109, 56)",1084,0,1133,111
